"row_id","path","date","views","pathTail","story_id","headline","teaser","neutral","happy","sad","fear","anger","disgust","surprise","valence","primary_emotion"
"3847","/new-york/features/openings-closings/try-sorrel-mojito-more-caribbean-inspired-cocktails-at-new-harlem-bar/","2015-05-10","557","try-sorrel-mojito-more-caribbean-inspired-cocktails-at-new-harlem-bar","632076","Try a Sorrel Mojito and More Caribbean-Inspired Cocktails at New Harlem Bar","<p>The Angel of Harlem opened at 122nd Street and Frederick Douglass Boulevard Thursday.&nbsp;</p>","0.00","0.00","0.00","0.00","0.00","0.05","0.00","-1","7"
"3849","/new-york/features/openings-closings/williamsburg-gymnastics-spot-displaced-by-vice-reopens-with-twice-space/","2015-05-10","341","williamsburg-gymnastics-spot-displaced-by-vice-reopens-with-twice-space","631309","Williamsburg Gymnastics Spot Displaced by Vice Reopens With Twice the Space","<p>Ms. J&#39;s Gymnastics and Dance opened at 43 South First Street last week.</p>","0.00","0.04","0.03","0.00","0.00","0.00","0.00","1","1"
"3851","/new-york/features/this-is-new-york/cardboard-cuomo-rides-rails-share-pain-of-everyday-commuters/","2015-05-10","133","cardboard-cuomo-rides-rails-share-pain-of-everyday-commuters","631992","Cardboard Cuomo Rides the Rails to Share Pain of Everyday Commuters","<p>The cutout rode subways across the city to get support for the MTA Capital Plan.&nbsp;</p>","0.00","0.23","0.75","0.00","0.00","0.02","0.02","-1","2"
"3853","/new-york/features/this-is-new-york/study-says-filthiest-subway-station-city-is/","2015-05-10","1388","study-says-filthiest-subway-station-city-is","631947","Study Says The Filthiest Subway Station in the City Is...","<p>Your complaints about dirty subway stations are justified; here&#39;s the evidence.</p>","0.00","0.23","0.10","0.10","0.05","0.75","0.00","-1","5"
"3854","/new-york/features/this-is-new-york/take-virtual-walk-through-noguchi-museum-via-google/","2015-05-10","624","take-virtual-walk-through-noguchi-museum-via-google","632117","Take a Virtual Walk Through The Noguchi Museum via Google","<p>The museum is allowing people to access its sculptures and galleries through Google Cultural Institute.</p>","0.00","0.03","0.11","0.11","0.00","0.11","0.00","-1","7"
"3855","/new-york/promotions/queens-eats/story/9-things-do-your-queens-neighborhood-this-weekend/","2015-05-10","174","9-things-do-your-queens-neighborhood-this-weekend","649500","9 Things to Do in Your Queens Neighborhood This Weekend","<p>Enjoy a last day at the beach, taste local honey and shop for flea market finds in Queens this weekend.</p>","0.00","0.19","0.04","0.04","0.04","0.13","0.00","1","1"
"3856","/new-york/promotions/queens-eats/story/two-queens-greenmarkets-run-by-teens-open-saturday/","2015-05-10","104","two-queens-greenmarkets-run-by-teens-open-saturday","631646","Two Queens Greenmarkets Run by Teens Open Saturday","<p>GrowNYC&#39;s Youthmarkets teach local youth about small business skills.</p>","0.00","0.00","0.00","0.01","0.00","0.00","0.00","-1","7"
"3857","/new-york/promotions/summer-city-2015/story/11-family-friendly-restaurants-nyc-that-grown-ups-wont-hate/","2015-05-10","545","11-family-friendly-restaurants-nyc-that-grown-ups-wont-hate","628415","11 Family-Friendly Restaurants in NYC That Grown-Ups Won't Hate","<p>Plenty of New York City eateries offer kid-friendly environments and adult-friendly fare.</p>","0.00","0.23","0.00","0.00","0.75","0.05","0.00","-1","4"
"3858","/new-york/promotions/summer-in-the-city-2013/story/best-places-for-women-go-topless-new-york-city/","2015-05-10","148","best-places-for-women-go-topless-new-york-city","403463","Best Places for Women to Go Topless in New York City","<p>DNAinfo has found the most discreet places for New York women to shed their shirts.</p>
","0.00","0.23","0.04","0.04","0.00","0.05","0.00","1","1"
"3860","/new-york/story/bedford-stuyvesant/bed-stuy/affordable-tech-camp-teaches-bed-stuy-kids-about-social-issues/","2015-05-10","162","affordable-tech-camp-teaches-bed-stuy-kids-about-social-issues","412437","Affordable Tech Camp Teaches Bed-Stuy Kids About Social Issues","<p>At the DIVAS for Social Justice STEAM Camp, kids make robots and think about their neighborhood.</p>
","0.00","0.00","0.01","0.09","0.01","0.03","0.01","-1","7"
"3861","/new-york/story/bedford-stuyvesant/bed-stuy/residents-protest-shuttering-of-longtime-neighborhood-candy-store/","2015-05-10","345","residents-protest-shuttering-of-longtime-neighborhood-candy-store","632125","Residents Protest Shuttering of Longtime Neighborhood Candy Store","<p>Community members gathered at Jimmy&#39;s Candy Store on Friday, saying the owner was unfairly evicted.</p>","0.00","0.00","0.05","0.00","0.00","0.00","0.00","-1","7"
"3862","/new-york/story/canarsie-mill-basin/canarsie/weekend-subway-service-changes-slam-17-lines-mta-says/","2015-05-10","356","weekend-subway-service-changes-slam-17-lines-mta-says","632087","Weekend Subway Service Changes Slam 17 Lines, MTA Says ","<p>1, 2, 3,&nbsp;4, 5, 6, A, C, D, E, F, J, L, M, N, Q and R train lines will be affected.&nbsp;</p>","0.00","0.06","0.08","0.06","0.05","0.00","0.07","-1","2"
"3863","/new-york/story/chelsea-hells-kitchen/chelsea/transgender-elders-share-stories-about-life-long-before-caitlyn-jenner/","2015-05-10","925","transgender-elders-share-stories-about-life-long-before-caitlyn-jenner","632057","Transgender Elders Share Stories About Life Long Before Caitlyn Jenner","<p>The panel will be followed by an &quot;intergenerational&quot; reception.</p>","0.00","0.05","0.05","0.05","0.05","0.00","0.05","-1","7"
"3864","/new-york/story/chelsea-hells-kitchen/hells-kitchen-clinton/8-great-enveloped-foods-from-around-world-are-cooked-up-on-ninth-ave/","2015-05-10","104","8-great-enveloped-foods-from-around-world-are-cooked-up-on-ninth-ave","631782","8 Great Enveloped Foods From Around the World Are Cooked Up on Ninth Ave.","<p>International incarnations of the dumpling are well-represented on Ninth Avenue.</p>","0.00","0.15","0.00","0.00","0.00","0.00","0.00","1","1"
"3865","/new-york/story/chelsea-hells-kitchen/hells-kitchen-clinton/city-agrees-turn-nypd-parking-lot-into-100-percent-affordable-housing/","2015-05-10","366","city-agrees-turn-nypd-parking-lot-into-100-percent-affordable-housing","631891","City Hopes to Turn NYPD Parking Lot Into 100 Percent Affordable Housing","<p>The old Slaughterhouse site at West 39th Street and 11th Ave.&nbsp;will become&nbsp;mixed-income apartments.</p>","0.00","0.23","0.06","0.02","0.00","0.00","0.00","1","1"
"3866","/new-york/story/cobble-hill-carroll-gardens-red-hook/boerum-hill/how-celebrate-bastille-day-on-smith-street/","2015-05-10","266","how-celebrate-bastille-day-on-smith-street","535873","How to Celebrate Bastille Day on Smith Street","<p>The street will celebrate the French national holiday with a <em>P&eacute;tanque</em>&nbsp;tournament and dog party.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"3869","/new-york/story/crown-heights-prospect-heights-prospect-lefferts-gardens/crown-heights/rev-clarence-norman-sr-longtime-crown-heights-pastor-leader-dies/","2015-05-10","143","rev-clarence-norman-sr-longtime-crown-heights-pastor-leader-dies","631507","Rev. Clarence Norman Sr., Longtime Crown Heights Pastor and Leader, Dies","<p>Norman, 85, served as pastor at the First Baptist Church of Crown Heights for 62 years.</p>","0.00","0.00","0.04","0.02","0.02","0.02","0.00","1","7"
"3870","/new-york/story/crown-heights-prospect-heights-prospect-lefferts-gardens/crown-heights/transgender-woman-threatened-with-death-crown-heights-hate-crime-nypd/","2015-05-10","239","transgender-woman-threatened-with-death-crown-heights-hate-crime-nypd","631909","Transgender Woman Threatened With Death in Crown Heights Hate Crime: NYPD","<p>The verbal attack came less than a week after a 36-year-old man was beaten in an anti-gay assault.</p>","0.00","0.03","0.75","0.00","0.75","0.00","0.05","-1","7"
"3871","/new-york/story/downtown/civic-center/bobby-shmurdas-gs9-crew-charged-24-shootings-1-murder-investigators/","2015-05-10","103","bobby-shmurdas-gs9-crew-charged-24-shootings-1-murder-investigators","576990","Bobby Shmurda's GS9 Crew Charged in 24 Shootings, 1 Murder: Investigators ","<p>Shmurda shot near a crowd outside an East Flatbush barbershop over the summer, prosecutors said.&nbsp;</p>","0.00","0.15","0.00","0.00","0.00","0.00","0.03","1","1"
"3872","/new-york/story/downtown/financial-district/new-yorkers-celebrate-us-soccer-champs-at-parade/","2015-05-10","131","new-yorkers-celebrate-us-soccer-champs-at-parade","631853","New Yorkers Celebrate U.S. Soccer Champs at Parade","<p>The parade begins at 11 a.m. with a City Hall ceremony with speeches by Abby Wambach and Carli Lloyd.</p>","0.00","0.23","0.00","0.00","0.00","0.05","0.00","1","1"
"3873","/new-york/story/downtown/tribeca/upscale-chain-rosa-mexicano-opening-two-story-outpost-tribeca/","2015-05-10","259","upscale-chain-rosa-mexicano-opening-two-story-outpost-tribeca","631577","Upscale Chain Rosa Mexicano Opening Two-Story Outpost in TriBeCa","<p>The restaurant,&nbsp;which has three other city locations, is opening in September on Murray Street.</p>","0.00","0.23","0.00","0.00","0.00","0.00","0.00","1","1"
"3874","/new-york/story/east-village-lower-east-side/east-village/video-cyclist-wanted-for-snatching-2-phones-from-pedestrians-police-say/","2015-05-10","245","video-cyclist-wanted-for-snatching-2-phones-from-pedestrians-police-say","632223","VIDEO: Cyclist Wanted for Snatching 2 Phones From Pedestrians, Police Say ","<p>A video captures a man on a bike who&nbsp;snatches a woman&#39;s cell phone as she crosses the street.</p>","0.00","0.00","0.17","0.07","0.00","0.00","0.00","-1","7"
"3875","/new-york/story/east-village-lower-east-side/lower-east-side/group-attacks-bodega-owner-after-threatening-harm-brother-police-say/","2015-05-10","235","group-attacks-bodega-owner-after-threatening-harm-brother-police-say","632178","Group Attacks Bodega Owner After Threatening to Harm Brother, Police Say","<p>The group told the owner they wanted to &quot;f--k [the brother] up,&quot; police said.</p>","0.00","0.00","0.56","0.12","0.00","0.15","0.09","-1","7"
"3876","/new-york/story/flushing-whitestone/flushing/nypd-streamlines-hiring-process-be-more-welcoming-new-recruits/","2015-05-10","104","nypd-streamlines-hiring-process-be-more-welcoming-new-recruits","631183","NYPD Streamlines Hiring Process to Be More 'Welcoming' to New Recruits","<p>Commissioner Bill Bratton said the new process will take a year, down from the prior four-year process.&nbsp;</p>","0.00","0.05","0.11","0.00","0.05","0.05","0.05","-1","2"
"3877","/new-york/story/fordham-tremont/fordham/nypd-officers-beat-autistic-teen-front-of-his-home-lawsuit-says/","2015-05-10","1110","nypd-officers-beat-autistic-teen-front-of-his-home-lawsuit-says","630658","NYPD Officers Beat Autistic Teen in Front of His Home, Lawsuit Says","<p>NYPD officers slammed The Bronx boy&#39;s head on the sidewalk and punched him, a suit claims.</p>","0.00","0.02","0.02","0.00","0.05","0.00","0.02","-1","7"
"3878","/new-york/story/forest-hills-rego-park-jamaica/forest-hills/new-peruvian-restaurant-forest-hills-boasts-pisco-bar/","2015-05-10","376","new-peruvian-restaurant-forest-hills-boasts-pisco-bar","631664","New Peruvian Restaurant in Forest Hills Boasts Pisco Bar","<p>La Coya, which just opened on Metropolitan Avenue, serves Peruvian food with an Asian twist.&nbsp;</p>","0.00","0.53","0.00","0.00","0.00","0.05","0.00","1","1"
"3880","/new-york/story/forest-hills-rego-park-jamaica/forest-hills/rego-park-forest-hills-home-prices-jump-27-percent-past-year-report/","2015-05-10","221","rego-park-forest-hills-home-prices-jump-27-percent-past-year-report","631889","Rego Park and Forest Hills Home Prices Jump 27 Percent in Past Year: Report","<p>The area also tops the list of Queens&rsquo; neighborhoods with the largest number of sales.</p>","0.00","0.04","0.10","0.11","0.00","0.05","0.00","-1","3"
"3881","/new-york/story/forest-hills-rego-park-jamaica/forest-hills/secret-forest-hills-pools-offer-sweet-relief-for-fee/","2015-05-10","170","secret-forest-hills-pools-offer-sweet-relief-for-fee","200907","Secret Forest Hills Pools Offer Sweet Relief for a Fee","<p>The hidden pools in Queens allow residents to go for a swim if they&#39;re willing to pay.</p>","0.00","0.75","0.20","0.20","0.00","0.00","0.00","1","1"
"3882","/new-york/story/greenwich-village-soho/west-village/cuomo-announces-next-steps-for-states-aids-reduction-plan/","2015-05-10","156","cuomo-announces-next-steps-for-states-aids-reduction-plan","631697","Cuomo Announces Next Steps for State's AIDS Reduction Plan","<p>The governor outlined &quot;major steps&quot; being taken to advance his &quot;blueprint&quot; to end AIDS by 2020.</p>","0.00","0.10","0.09","0.04","0.04","0.04","0.04","-1","1"
"3883","/new-york/story/harlem/central-harlem/8000-packs-of-fake-pot-viagra-african-drug-seized-during-harlem-raid/","2015-05-10","125","8000-packs-of-fake-pot-viagra-african-drug-seized-during-harlem-raid","630420","8,000 Packs of Fake Pot, Viagra and African Drug Seized During Harlem Raid","<p>They also arrested an employee of a bodega for selling prescription Viagra pills.&nbsp;</p>","0.00","0.00","0.00","0.00","0.11","0.18","0.00","-1","7"
"3884","/new-york/story/harlem/central-harlem/friends-family-mourn-harlem-teen-shot-dead-polo-grounds/","2015-05-10","583","friends-family-mourn-harlem-teen-shot-dead-polo-grounds","632218","Friends and Family Mourn Harlem Teen Shot Dead in Polo Grounds","<p>Jordan Barber, 18, was killed June 29 during a basketball game at the Polo Grounds.</p>","0.00","0.05","0.75","0.04","0.00","0.00","0.03","-1","2"
"3886","/new-york/story/harlem/sugar-hill/man-arrested-for-deadly-polo-grounds-shooting-police-say/","2015-05-10","186","man-arrested-for-deadly-polo-grounds-shooting-police-say","631443","Man Arrested for Deadly Polo Grounds Shooting, Police say","<p>Demetrius Washington, 19, was charged with murder after the death of Jordan Barber, police said.&nbsp;</p>","0.00","0.00","0.75","0.04","0.00","0.00","0.03","-1","7"
"3887","/new-york/story/manhattan/top-10-unpretentious-rooftop-bars-manhattan/","2015-05-10","117","top-10-unpretentious-rooftop-bars-manhattan","67677","Top 10 Unpretentious Rooftop Bars in Manhattan","Welcome the warm weather at Manhattan's best, and least pretentious, rooftop bars.","0.00","0.08","0.09","0.00","0.00","0.00","0.00","1","2"
"3888","/new-york/story/new-york-city/best-summer-hikes-for-new-yorkers-without-car/","2015-05-10","128","best-summer-hikes-for-new-yorkers-without-car","530927","Best Summer Hikes for New Yorkers Without a Car","<p>Hiking with a dog, for a workout or to propose is easy for New Yorkers, even without a car.</p>","0.00","0.08","0.00","0.00","0.00","0.05","0.00","1","1"
"3890","/new-york/story/park-slope-windsor-terrace-gowanus/gowanus/man-beat-up-on-g-train-after-telling-passengers-not-curse-police-say/","2015-05-10","124","man-beat-up-on-g-train-after-telling-passengers-not-curse-police-say","631928","Man Beat Up on G Train After Telling Passengers Not to Curse, Police Say","<p>Four young men assaulted a 45-year-old G train rider at the Smith-Ninth Street station, police said.</p>","0.00","0.05","0.02","0.01","0.01","0.15","0.02","-1","5"
"3891","/new-york/story/park-slope-windsor-terrace-gowanus/gowanus/man-steals-cash-from-elderly-womans-bedroom-while-she-lays-bed-nypd/","2015-05-10","216","man-steals-cash-from-elderly-womans-bedroom-while-she-lays-bed-nypd","631962","Man Steals Cash From Elderly Woman's Bedroom While She Lays in Bed: NYPD","<p>The man forced his way into the First Street building last week, police said.</p>","0.00","0.08","0.03","0.00","0.10","0.00","0.06","-1","4"
"3893","/new-york/story/rockaways/arverne/13-gang-members-arrested-after-turning-rockaway-into-wild-west-da-says/","2015-05-10","203","13-gang-members-arrested-after-turning-rockaway-into-wild-west-da-says","631318","13 Gang Members Arrested After Turning Rockaway into 'Wild West,' DA Says","<p>The NYPD arrested 13 alleged gang members in Rockaway&nbsp;early Wednesday in a massive sweep.</p>","0.00","0.09","0.04","0.08","0.20","0.14","0.00","-1","4"
"3894","/new-york/story/south-bronx/morrisania/congress-names-bronx-post-office-after-pioneering-latino-pol-herman-badillo/","2015-05-10","111","congress-names-bronx-post-office-after-pioneering-latino-pol-herman-badillo","631887","Congress Names Bronx Post Office After Pioneering Latino Pol Herman Badillo","<p>The legislation will now go to President Barack Obama for approval.</p>","0.00","0.17","0.00","0.00","0.00","0.00","0.00","-1","1"
"3895","/new-york/story/south-bronx/morrisania/thief-robs-man-who-photographed-him-robbing-someone-else-nypd-says/","2015-05-10","168","thief-robs-man-who-photographed-him-robbing-someone-else-nypd-says","631861","Thief Robs Man Who Photographed Him Robbing Someone Else, NYPD Says","<p>The suspect robbed two people aboard the Bx15, police said.</p>","0.00","0.60","0.60","0.68","0.68","0.53","0.00","-1","7"
"3896","/new-york/story/south-bronx/mott-haven/bronx-motorcyclist-shot-butt-during-road-rage-fight-police-say/","2015-05-10","276","bronx-motorcyclist-shot-butt-during-road-rage-fight-police-say","631683","Bronx Motorcyclist Shot in Butt During Road Rage Fight, Police Say","<p>The shooting occurred while the biker was riding on the Major Deegan Expressway.</p>","0.00","0.00","0.00","0.08","0.75","0.00","0.15","-1","7"
"3898","/new-york/story/upper-east-side-roosevelt-island/upper-east-side/central-parks-playground-get-15m-facelift-with-new-waterworks/","2015-05-10","229","central-parks-playground-get-15m-facelift-with-new-waterworks","631888","Central Park's Playground to get a $1.5M Facelift With New Waterworks","<p>Elements from the playground&#39;s original design from the 1930s will return.</p>","0.00","0.02","0.00","0.00","0.00","0.05","0.02","-1","5"
"3899","/new-york/story/upper-east-side-roosevelt-island/upper-east-side/man-assaults-robs-2-women-inside-upper-east-side-apartment-police-say/","2015-05-10","106","man-assaults-robs-2-women-inside-upper-east-side-apartment-police-say","631719","Man Assaults and Robs 2 Women Inside Upper East Side Apartment, Police Say","<p>Police are looking for a man who assaulted two women and escaped with cash and gold jewelry.</p>","0.00","0.00","0.05","0.00","0.00","0.00","0.00","-1","7"
"3900","/new-york/story/upper-east-side-roosevelt-island/upper-east-side/upper-east-side-citi-bike-locations-revealed/","2015-05-10","334","upper-east-side-citi-bike-locations-revealed","632115","Upper East Side Citi Bike Locations Revealed","<p>Thirty-eight Citi Bike locations will be added across the neighborhood by early 2016.</p>","0.00","0.05","0.05","0.00","0.05","0.08","0.05","-1","7"
"3901","/new-york/story/upper-west-side-morningside-heights/upper-west-side/3-men-arrested-for-murder-of-upper-west-side-shop-worker-police-say/","2015-05-10","151","3-men-arrested-for-murder-of-upper-west-side-shop-worker-police-say","631609","3 Men Arrested for Murder of Upper West Side Shop Worker, Police Say","<p>Police have arrested and charged three men for the murder of Bubacarr Camera, 26.&nbsp;</p>","0.00","0.00","0.00","0.00","0.03","0.13","0.03","-1","7"
"3903","/new-york/story/upper-west-side-morningside-heights/upper-west-side/dot-releases-final-citi-bike-plan-for-upper-west-side/","2015-05-10","393","dot-releases-final-citi-bike-plan-for-upper-west-side","631920","DOT Releases Final Citi Bike Plan for the Upper West Side","<p>Three stations on the Upper West Side were moved to accomodate residents&#39; preferences, the DOT said.</p>","0.00","0.00","0.08","0.07","0.08","0.00","0.08","-1","7"
"3904","/new-york/story/washington-heights-inwood/washington-heights/uptown-councilman-earmarks-more-than-260k-for-youth-initiatives/","2015-05-10","177","uptown-councilman-earmarks-more-than-260k-for-youth-initiatives","630910","Uptown Councilman Earmarks More Than $260K for Youth Initiatives ","<p>Ydanis Rodriguez dedicated about 40 percent of his discretionary funds to programs for youth.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"3905","/new-york/story/williamsburg-greenpoint-bushwick/east-williamsburg/13-arrested-drug-raid-east-williamsburg-public-housing-da-says/","2015-05-10","590","13-arrested-drug-raid-east-williamsburg-public-housing-da-says","631698","13 Arrested in Drug Raid in East Williamsburg Public Housing, DA says","<p>Thousands of dollars worth of drugs were found in Bushwick and Borinquen Plaza housing.</p>","0.00","0.00","0.00","0.00","0.00","0.18","0.00","-1","7"
"3906","/new-york/features/apartmentality/15-predictions-for-nycs-housing-market-2015","2015-01-23","121","15-predictions-for-nycs-housing-market-2015","577993","15 Predictions for NYC's Housing Market in 2015","<p>Expect a shift in the strategies of developers in 2015, including a focus on all things smaller.</p>","0.00","0.20","0.20","0.00","0.00","0.00","0.00","0","7"
"3907","/new-york/features/apartmentality/motor-courts-valets-1m-spots-parking-as-ultimate-manhattan-amenity","2015-01-23","268","motor-courts-valets-1m-spots-parking-as-ultimate-manhattan-amenity","612149","$1M Parking Spaces Among High-End Amenities For Cars at Manhattan Apts.","<p>$1 million parking spots, grand motor courts and other high-end car amenities at new Manhattan condos.</p>","0.00","0.24","0.00","0.00","0.00","0.24","0.24","1","7"
"3908","/new-york/features/get-out-do-this/4-things-for-you-do-new-york-citys-neighborhoods-this-week","2015-01-23","245","4-things-for-you-do-new-york-citys-neighborhoods-this-week","613405","4 Things for You to Do in New York City's Neighborhoods This Week","<p>S&aacute;mi culture, jazz stories and the Frieze Art Fair are on this week&#39;s agenda.</p>","0.00","0.23","0.04","0.04","0.15","0.05","0.00","1","1"
"3909","/new-york/features/get-out-do-this/5-things-for-you-do-new-york-citys-neighborhoods-this-weekend","2015-01-23","177","5-things-for-you-do-new-york-citys-neighborhoods-this-weekend","613102","5 Things for You To Do in New York City's Neighborhoods This Weekend","<p>This week famous writers discuss their work and we celebrate NYC design and Hip Hop culture.</p>","0.00","0.23","0.04","0.04","0.04","0.05","0.00","-1","1"
"3910","/new-york/features/get-out-do-this/8-things-do-brooklyns-neighborhoods-this-weekend","2015-01-23","159","8-things-do-brooklyns-neighborhoods-this-weekend","613077","8 Things to Do in Brooklyn's Neighborhoods This Weekend ","<p>Bike through the borough, check out neighborhood portraits, or visit a local crafts market this weekend.</p>","0.00","0.00","0.04","0.04","0.04","0.04","0.00","-1","7"
"3911","/new-york/features/open-house-insider/open-house-agenda-3-apartments-see-this-weekend","2015-01-23","373","open-house-agenda-3-apartments-see-this-weekend","641635","Open House Agenda: 3 Apartments to See This Weekend","<p>These units offer good looks, good value and a little something extra.</p>","0.00","0.75","0.06","0.60","0.53","0.53","0.09","-1","1"
"3913","/new-york/features/openings-closings/new-sex-shop-wants-help-park-slope-rediscover-sensuality","2015-01-23","176","new-sex-shop-wants-help-park-slope-rediscover-sensuality","609418","New Sex Shop Wants to Help Park Slope 'Rediscover Sensuality'","<p>Please, an adult boutique, is on a mission to make people feel comfortable talking about sex.</p>","0.00","0.20","0.11","0.11","0.10","0.13","0.13","-1","1"
"3915","/new-york/features/openings-closings/rock-climbing-chain-opening-bushwick","2015-01-23","598","rock-climbing-chain-opening-bushwick","613621","Rock Climbing Chain Opening in Bushwick","<p>The gym is opening in the growing commercial corridor near the Jefferson Street L stop.</p>","0.00","0.15","0.15","0.00","0.00","0.00","0.00","1","7"
"3916","/new-york/features/principal-of-week/uws-school-director-says-starting-mandarin-early-gives-kids-edge","2015-01-23","138","uws-school-director-says-starting-mandarin-early-gives-kids-edge","599487","UWS School Director Says Starting Mandarin Early Gives Kids an Edge ","<p>Bilingual education should start as early as possible, believes HudsonWay Immersion&#39;s director.</p>","0.00","0.00","0.00","0.00","0.00","0.08","0.00","-1","7"
"3917","/new-york/features/this-is-new-york/how-celebrate-mothers-day-nyc","2015-01-23","369","how-celebrate-mothers-day-nyc","613205","How to Celebrate Mother's Day in NYC","<p>DNAinfo New York rounded up a host of ideas for you to do for Mother&#39;s Day.&nbsp;</p>","0.00","0.00","0.04","0.04","0.11","0.11","0.00","-1","7"
"3918","/new-york/features/this-is-new-york/most-delectable-local-farm-to-table-instagram-feeds","2015-01-23","754","most-delectable-local-farm-to-table-instagram-feeds","612508","The Most Delectable Local Farm-to-Table Instagram Feeds","<p>Featuring wild mushrooms, ramps, and a whole lot of beautiful lighting.</p>","0.00","0.75","0.06","0.08","0.20","0.14","0.00","1","1"
"3919","/new-york/features/this-is-new-york/woman-takes-cat-on-romantic-dinner-date-at-upper-west-side-restaurant","2015-01-23","751","woman-takes-cat-on-romantic-dinner-date-at-upper-west-side-restaurant","612683","Woman Takes Cat on 'Romantic Dinner Date' at Upper West Side Restaurant","<p>A woman was spotted sitting across from a cat at RedFarm.</p>","0.00","0.00","0.08","0.08","0.00","0.08","0.00","-1","7"
"3920","/new-york/story/astoria-long-island-city/astoria/de-blasio-calls-for-new-mansion-tax-reform-developers-tax-breaks","2015-01-23","137","de-blasio-calls-for-new-mansion-tax-reform-developers-tax-breaks","613166","De Blasio Calls for New 'Mansion Tax' and Reform to Developers' Tax Breaks","<p>Mayor de Blasio hopes to spur affordable housing through a mansion tax and reform of 421a tax benefits.</p>","0.00","0.00","0.00","0.00","0.00","0.05","0.00","-1","7"
"3921","/new-york/story/bedford-stuyvesant/bed-stuy/affordable-tech-camp-teaches-bed-stuy-kids-about-social-issues","2015-01-23","139","affordable-tech-camp-teaches-bed-stuy-kids-about-social-issues","412437","Affordable Tech Camp Teaches Bed-Stuy Kids About Social Issues","<p>At the DIVAS for Social Justice STEAM Camp, kids make robots and think about their neighborhood.</p>
","0.00","0.00","0.01","0.09","0.01","0.03","0.01","-1","7"
"3922","/new-york/story/bedford-stuyvesant/bed-stuy/restaurant-owner-sentenced-for-failing-pay-workers-17k-back-wages","2015-01-23","106","restaurant-owner-sentenced-for-failing-pay-workers-17k-back-wages","613419","Restaurant Owner Sentenced for Failing to Pay Workers $17K in Back Wages","<p>Employees at Edna&#39;s Soul Food Restaurant in Brownsville were owed pay for up to two months of work.</p>","0.00","0.53","0.15","0.17","0.17","0.13","0.00","1","1"
"3923","/new-york/story/bedford-stuyvesant/bed-stuy/video-bed-stuy-gym-trains-boxing-greats-provides-safe-haven-for-kids","2015-01-23","254","video-bed-stuy-gym-trains-boxing-greats-provides-safe-haven-for-kids","613303","VIDEO: Bed-Stuy Gym Trains Boxing Greats, Provides Safe Haven for Kids","<p>The New Bed-Stuy Boxing Center will be honored this month for its dedication to youth in the community.</p>","0.00","0.09","0.10","0.05","0.05","0.05","0.05","1","2"
"3924","/new-york/story/bedford-stuyvesant/bed-stuy/vincent-van-gogh-lookalike-rides-g-train","2015-01-23","414","vincent-van-gogh-lookalike-rides-g-train","612230","Vincent van Gogh Lookalike Rides the G Train","<p>A straphanger posted a picture of Brooklyn resident Robert Reynolds, likening him to the famous artist.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"3926","/new-york/story/chelsea-hells-kitchen/chelsea/chelsea-outraged-at-chair-attack-against-gay-couple-at-dallas-bbq","2015-01-23","195","chelsea-outraged-at-chair-attack-against-gay-couple-at-dallas-bbq","613021","Chelsea Outraged at Chair Attack Against Gay Couple at Dallas BBQ","<p>The neighborhood is not as safe for gay people as locals would like, they said.</p>","0.00","0.32","0.32","0.16","0.75","0.16","0.15","-1","7"
"3929","/new-york/story/chelsea-hells-kitchen/chelsea/women-smoking-marijuana-beat-up-man-who-told-them-move-police-say","2015-01-23","235","women-smoking-marijuana-beat-up-man-who-told-them-move-police-say","613315","Women Smoking Marijuana Beat Up Man Who Told Them To Move, Police Say","<p>The 29-year-old man was walking his dogs in front of his apartment.</p>","0.00","0.02","0.06","0.06","0.10","0.00","0.10","-1","7"
"3930","/new-york/story/crown-heights-prospect-heights-prospect-lefferts-gardens/crown-heights/yearlong-crown-heights-rezoning-fight-activists-earn-respect-ire","2015-01-23","138","yearlong-crown-heights-rezoning-fight-activists-earn-respect-ire","610323","In Yearlong Crown Heights Rezoning Fight, Activists Earn Respect and Ire","<p>Movement to Protect the People and&nbsp;its leader Alicia Boyd have effectively shut down Brooklyn&#39;s CB9.</p>","0.00","0.00","0.11","0.11","0.75","0.34","0.15","-1","7"
"3932","/new-york/story/downtown/civic-center/de-blasio-signs-law-banning-use-of-credit-checks-hiring-decisions","2015-01-23","460","de-blasio-signs-law-banning-use-of-credit-checks-hiring-decisions","612908","De Blasio Signs Law Banning Use of Credit Checks in Hiring Decisions","<p>Brooklyn Councilman Brad Lander called the legislation the &quot;toughest&quot; protections in the country.</p>","0.00","0.00","0.08","0.08","0.00","0.00","0.00","-1","7"
"3933","/new-york/story/downtown/civic-center/deadlocked-etan-patz-jury-says-deliberations-were-tough-but-not-contentious","2015-01-23","769","deadlocked-etan-patz-jury-says-deliberations-were-tough-but-not-contentious","613690","Deadlocked Etan Patz Jury Says Deliberations Were Tough But Not Contentious","<p>Afters weeks of deliberations, a mistrial was declared in the Etan Patz Case.</p>","0.00","0.05","0.00","0.00","0.00","0.00","0.00","-1","1"
